Date,App,Ad_Group,State,Revenue,Ad_Requests,Ad_Responses,Fill_Rate,Impressions,Render_Rate,1st_Clicks,2nd_Clicks
08-09-2020,Jesus Wallpapers,Jesus Wallpaper_Admob_New_Banner,Tamil Nadu,0,4,3,100,0,0,0,0
08-09-2020,Mountain Climb Jeep Simulator,Rooter_All apps,Maharashtra,0,4,4,100,2,50,2,2
08-09-2020,GK Hindi,GK Hindi_Admob,West Bengal,0,4,4,100,1,25,0,0
08-09-2020,GK Hindi,GK Hindi_Admob,Uttarakhand,0,4,4,100,1,25,0,0
08-09-2020,Islamic World,Rooter_All apps,Tamil Nadu,0,4,4,100,3,75,0,0
08-09-2020,Brain Games,revshare,Rajasthan,0,4,2,100,1,50,0,0
08-09-2020,Brain Games,Rooter_All apps,Rajasthan,0,4,2,100,0,0,0,0
08-09-2020,Brain Games,revshare,Madhya Pradesh,0,4,2,100,1,50,0,0
08-09-2020,Brain Games,Rooter_All apps,Madhya Pradesh,0,4,2,100,2,100,0,0
08-09-2020,Math Door,Math Door_Admob,Jammu and Kashmir,0,4,4,100,2,50,0,0
08-09-2020,Math Door,Math Door_Admob,Himachal Pradesh,0,4,2,100,2,100,0,0
08-09-2020,Math Door,Math Door_GG_AdX,Himachal Pradesh,0,4,2,100,0,0,0,0
08-09-2020,Math Door,Math Door_Admob,Goa,0,4,2,100,2,100,0,0
08-09-2020,Math Door,Math Door_GG_AdX,Goa,0,4,2,100,2,100,1,1
08-09-2020,Hindi English Translator,revshare,Gujarat,0,4,1,100,0,0,0,0
08-09-2020,Hindi English Translator,Rooter_All apps,Gujarat,0,4,3,100,0,0,0,0
08-09-2020,Snake and Ladder,Snake and Ladder_Admob,Punjab,0,4,3,100,0,0,0,0
08-09-2020,Snake and Ladder,Rooter_All apps,Punjab,0,4,1,100,1,100,0,0
08-09-2020,City Car Racing Simulator 2018,revshare,Sikkim,0,4,1,100,1,100,2,1
08-09-2020,City Car Racing Simulator 2018,Rooter_All apps,Sikkim,0,4,2,100,2,100,0,0
08-09-2020,City Car Racing Simulator 2018,City Car Racing Simulator_Admob,Sikkim,0,4,1,100,0,0,0,0
08-09-2020,City Car Racing Simulator 2018,revshare,Meghalaya,0,4,2,100,2,100,1,1
08-09-2020,City Car Racing Simulator 2018,City Car Racing Simulator_Admob,Meghalaya,0,4,2,100,0,0,0,0
08-09-2020,City Car Racing Simulator 2018,Rooter_All apps,Uttarakhand,0,4,1,100,0,0,0,0
08-09-2020,City Car Racing Simulator 2018,City Car Racing Simulator_Admob,Uttarakhand,0,4,3,100,0,0,0,0
08-09-2020,RCB Epic Cricket,RCB epic cricket,Chhattisgarh,0,4,4,100,3,75,0,0
08-09-2020,Police Chase -Death Race Speed Car Shooting Racing,Rooter_All apps,Maharashtra,0,4,1,100,1,100,0,0
08-09-2020,Police Chase -Death Race Speed Car Shooting Racing,Police Chase -Death Race Speed Car Shooting Racing_Admob,Maharashtra,0,4,2,100,0,0,0,0
08-09-2020,Police Chase -Death Race Speed Car Shooting Racing,Police Chase -Death Race Speed Car Shooting Racing_Inmobi_L,Maharashtra,0,4,1,100,1,100,0,0
08-09-2020,Police Chase -Death Race Speed Car Shooting Racing,Rooter_All apps,Gujarat,0,4,1,100,1,100,0,0
08-09-2020,Police Chase -Death Race Speed Car Shooting Racing,Police Chase -Death Race Speed Car Shooting Racing_Admob,Gujarat,0,4,3,100,0,0,0,0
08-09-2020,San Andreas Crime Stories,revshare,Rajasthan,0,4,2,100,1,50,0,0
08-09-2020,San Andreas Crime Stories,Rooter_All apps,Rajasthan,0,4,2,100,1,50,0,0
08-09-2020,San Andreas Crime Stories,revshare,Maharashtra,0,4,2,100,0,0,0,0
08-09-2020,San Andreas Crime Stories,Rooter_All apps,Maharashtra,0,4,2,100,1,50,0,0
08-09-2020,San Andreas Crime Stories,revshare,Jammu and Kashmir,0,4,2,100,0,0,0,0
08-09-2020,San Andreas Crime Stories,Rooter_All apps,Jammu and Kashmir,0,4,2,100,0,0,0,0
08-09-2020,Bangla Panjika (বাংলা পঞ্জিকা) 2020 Calendar-1427,Bangla Panjika - Banner - Admob,Himachal Pradesh,0,4,4,100,4,100,0,0
08-09-2020,Bangla Panjika (বাংলা পঞ্জিকা) 2020 Calendar-1427,Bangla Panjika - Banner - Admob,Uttarakhand,0,4,4,100,3,75,1,1
08-09-2020,Indian Train Simulator 2018,Rooter_Cricket,12096464,0,4,4,100,3,75,2,2
08-09-2020,Demolition Derby 2,Demolition Derby 2_GG_AdX,Rajasthan,0,4,4,100,4,100,0,0
08-09-2020,Demolition Derby 2,revshare,Madhya Pradesh,0,4,1,100,1,100,0,0
08-09-2020,Demolition Derby 2,Rooter_All apps,Madhya Pradesh,0,4,1,100,1,100,0,0
08-09-2020,Demolition Derby 2,Demolition Derby 2_GG_AdX,Madhya Pradesh,0,4,2,100,0,0,0,0
08-09-2020,Demolition Derby 2,revshare,Assam,0,4,1,100,1,100,0,0
08-09-2020,Demolition Derby 2,Rooter_All apps,Assam,0,4,2,100,2,100,0,0
08-09-2020,Demolition Derby 2,Demolition Derby 2_GG_AdX,Assam,0,4,1,100,0,0,0,0
08-09-2020,Baba Cric,Rooter_Cricket,Puducherry,0,4,1,100,0,0,0,0
08-09-2020,Baba Cric,Dream11,Puducherry,0,4,3,100,2,66.7,0,0
08-09-2020,Traffic Bangalore: Check Fines,Traffic bangalore_Admob_New Banner,Goa,0,4,4,100,4,100,0,0
08-09-2020,Traffic Bangalore: Check Fines,Traffic bangalore_Admob_New Banner (backfill),Goa,0,4,4,100,0,0,0,0
08-09-2020,Odia Calendar,Odia Calendar MCM,Chandigarh,0,4,4,100,3,75,1,0
08-09-2020,Power Predictor,Power Predictor_Admob,Assam,0,4,4,100,0,0,0,0
08-09-2020,Tarot Cards Reading and Numerology App,4700_Tarot Card_AdMob_Banner,Manipur,0,4,4,100,4,100,0,0
08-09-2020,Tarot Cards Reading and Numerology App,4700_Tarot Card_AdMob_Banner,Jharkhand,0,4,4,100,1,25,0,0
08-09-2020,India GST Calculator,revshare,12096464,0,4,2,100,2,100,0,0
08-09-2020,India GST Calculator,Rooter_All apps,12096464,0,4,2,100,2,100,0,0
08-09-2020,Corona Tracker,Corona_Banner_Admob,Uttar Pradesh,0,4,4,100,3,75,0,0
08-09-2020,Free turbo VPN - Secure VPN & VPN Proxy,355.858,Jammu and Kashmir,0,4,4,100,2,50,0,1
08-09-2020,Gionee Project,revshare,Uttar Pradesh,0,4,2,100,0,0,0,0
08-09-2020,Gionee Project,Rooter_All apps,Uttar Pradesh,0,4,2,100,0,0,0,0
08-09-2020,StadtLandFluss (Unity),StadtLandFluss_Admob,Karnataka,0,4,4,100,0,0,0,0
08-09-2020,AppBrowzer,revshare,Manipur,0,4,2,100,0,0,0,0
08-09-2020,AppBrowzer,Rooter_All apps,Manipur,0,4,2,100,1,50,0,0
08-09-2020,AppBrowzer,Rooter_All apps,Uttarakhand,0,4,4,100,1,25,0,0
11-09-2020,Wild Animal Zoo City Simulator,revshare,Haryana,0,4,2,100,2,100,0,0
11-09-2020,Wild Animal Zoo City Simulator,Dhani Backfill,Haryana,0,4,2,100,2,100,0,0
11-09-2020,Wild Animal Zoo City Simulator,revshare,Jharkhand,0,4,2,100,2,100,0,0
11-09-2020,Wild Animal Zoo City Simulator,Dhani Backfill,Jharkhand,0,4,2,100,1,50,0,0
11-09-2020,Sticker Maker,Sticker Maker Admob Banner,Madhya Pradesh,0,4,1,100,0,0,0,0
11-09-2020,Sticker Maker,sticker Maker (a/b) experiment,Madhya Pradesh,0.5,4,2,100,2,100,0,0
11-09-2020,Sticker Maker,A/b experiment backfill,Madhya Pradesh,0,4,1,100,1,100,0,0
11-09-2020,Sticker Maker,Sticker Maker Admob Banner,Chandigarh,0,4,2,100,0,0,0,0
11-09-2020,Sticker Maker,Sticker Maker Admob Native,Chandigarh,0,4,2,100,0,0,0,0
11-09-2020,Motu Patlu Cricket Game,Rooter_All apps,Puducherry,0,4,1,100,1,100,0,0
11-09-2020,Motu Patlu Cricket Game,Motu Patlu Cricket Game_Admob,Puducherry,0,4,3,100,0,0,0,0
11-09-2020,Gionee Change,Gionee Change,Chhattisgarh,0,4,4,100,1,25,0,0
11-09-2020,My Perfect 11,My Perfect 11_Admob,Andhra Pradesh,0,4,2,100,0,0,0,0
11-09-2020,My Perfect 11,Dream11,Andhra Pradesh,0,4,2,100,1,50,0,0
11-09-2020,4 Digit Code,4 Digit Code_Admob,Jharkhand,0,4,2,100,0,0,0,0
11-09-2020,4 Digit Code,4 Digit Code_GG_AdX,Jharkhand,0,4,1,100,0,0,0,0
11-09-2020,4 Digit Code,Dhani Backfill,Jharkhand,0,4,1,100,1,100,0,0
11-09-2020,EPF Balance Check PF Balance & Passbook,Rooter_All apps,West Bengal,0,4,1,100,1,100,0,0
11-09-2020,EPF Balance Check PF Balance & Passbook,Dhani Backfill,West Bengal,0,4,3,100,3,100,0,0
11-09-2020,Nursing Exam,Nursing_Exam_Admob_Banner_4696,Mizoram,0,4,4,100,4,100,0,0
11-09-2020,Hindi English Translator,Rooter_All apps,Punjab,0,4,3,100,1,33.3,0,0
11-09-2020,Hindi English Translator,Dhani Backfill,Punjab,0,4,1,100,1,100,0,0
11-09-2020,Hindi English Translator,Dhani Backfill,Chhattisgarh,0,4,4,100,0,0,0,0
11-09-2020,Snake and Ladder,Snake and Ladder_Admob,Haryana,0,4,2,100,0,0,0,0
11-09-2020,Snake and Ladder,Rooter_All apps,Haryana,0,4,1,100,1,100,0,0
11-09-2020,Snake and Ladder,Dhani Backfill,Haryana,0,4,1,100,1,100,0,0
11-09-2020,Callbreak Multiplayer,MY11Circle_IN_SG_1500,Laccadives,0,4,2,100,1,50,0,0
11-09-2020,Callbreak Multiplayer,IPL banner,Laccadives,0,4,2,100,1,50,0,0
11-09-2020,World Cricket Championship  Lt,Dream11,Mizoram,0,4,1,100,0,0,0,0
11-09-2020,World Cricket Championship  Lt,Dream11_NonCore,Mizoram,0,4,1,100,0,0,0,0
11-09-2020,World Cricket Championship  Lt,IPL banner,Mizoram,0,4,2,100,2,100,1,0
11-09-2020,Police Chase -Death Race Speed Car Shooting Racing,Police Chase -Death Race Speed Car Shooting Racing_Admob,Delhi,0,4,3,100,0,0,0,0
11-09-2020,Police Chase -Death Race Speed Car Shooting Racing,Dhani Backfill,Delhi,0,4,1,100,0,0,0,0
11-09-2020,Ice Rage: Hockey Multiplayer Free,revshare,Unresolved,0,4,4,100,1,25,0,0
11-09-2020,Tips for ZOOM Cloud Meetings Video Conferences,362.868,Chhattisgarh,0,4,1,100,1,100,0,0
11-09-2020,Tips for ZOOM Cloud Meetings Video Conferences,banner adx,Chhattisgarh,0,4,3,100,2,66.7,0,0
11-09-2020,Telugu Calendar,Telugu Calendar_Admob,Odisha,0,4,2,100,0,0,0,0
11-09-2020,Telugu Calendar,Telugu calendar_GG_AdX,Odisha,0,4,1,100,0,0,0,0
11-09-2020,Telugu Calendar,Dhani Backfill,Odisha,0,4,1,100,1,100,0,0
11-09-2020,Shiva Cycling Adventure,revshare,Andaman and Nicobar,0,4,1,100,1,100,0,0
11-09-2020,Shiva Cycling Adventure,Dhani Backfill,Andaman and Nicobar,0,4,1,100,1,100,0,0
11-09-2020,Shiva Cycling Adventure,Shiva Cycling Adventure_Admob,Andaman and Nicobar,0,4,1,100,0,0,0,0
11-09-2020,Shiva Cycling Adventure,Shiva Cycling Adventure_Inmobi_L,Andaman and Nicobar,0,4,1,100,1,100,0,0
11-09-2020,Traffic Bangalore: Check Fines,Traffic bangalore_Admob_New Banner,Puducherry,0,4,4,100,0,0,0,0
11-09-2020,Traffic Bangalore: Check Fines,Traffic bangalore_Admob_New Banner (backfill),Puducherry,0,4,4,100,2,50,0,0
11-09-2020,Odia Calendar,Odia Calendar MCM,Puducherry,0,4,4,100,4,100,0,0
11-09-2020,Masala Express: Cooking Game,revshare,Telangana,0,4,1,100,1,100,0,0
11-09-2020,Masala Express: Cooking Game,Rooter_All apps,Telangana,0,4,2,100,2,100,0,0
11-09-2020,Masala Express: Cooking Game,Dhani Backfill,Telangana,0,4,1,100,1,100,0,0
11-09-2020,Latest Attitude Status 2020,Latest Attitude Status 2020_Admob,Unresolved,0,4,2,100,0,0,0,0
11-09-2020,Latest Attitude Status 2020,revshare,Unresolved,0,4,2,100,1,50,0,0
11-09-2020,Power Predictor,Dream11,West Bengal,0,4,3,100,1,33.3,0,0
11-09-2020,Power Predictor,11wickets_CPR,West Bengal,0,4,1,100,1,100,0,0
11-09-2020,Tarot Cards Reading and Numerology App,4700_Tarot Card_AdMob_Banner,Puducherry,0,4,4,100,3,75,0,0
11-09-2020,Tarot Cards Reading and Numerology App,4700_Tarot Card_AdMob_Banner,Chhattisgarh,0,4,4,100,4,100,0,0
11-09-2020,Corona Tracker,Corona_Banner_Admob,Uttar Pradesh,0,4,3,100,3,100,0,0
11-09-2020,Corona Tracker,Dhani Backfill,Uttar Pradesh,0,4,1,100,1,100,0,0
11-09-2020,Spider Simulator: Amazing City,revshare,Kerala,0,4,1,100,1,100,0,0
11-09-2020,Spider Simulator: Amazing City,Dhani Backfill,Kerala,0,4,3,100,2,66.7,0,0
11-09-2020,Spider Simulator: Amazing City,revshare,Assam,0,4,1,100,1,100,0,0
11-09-2020,Spider Simulator: Amazing City,Rooter_All apps,Assam,0,4,1,100,1,100,0,0
11-09-2020,Spider Simulator: Amazing City,Dhani Backfill,Assam,0,4,2,100,2,100,0,0
11-09-2020,Calculator vault,revshare,Tripura,0,4,1,100,0,0,0,0
11-09-2020,Calculator vault,Rooter_All apps,Tripura,0,4,2,100,0,0,0,0
11-09-2020,Calculator vault,Dhani Backfill,Tripura,0,4,1,100,1,100,0,0
11-09-2020,Free turbo VPN - Secure VPN & VPN Proxy,354.857,Tripura,0,4,2,100,1,50,0,0
11-09-2020,Free turbo VPN - Secure VPN & VPN Proxy,355.858,Tripura,0,4,2,100,1,50,0,1
11-09-2020,Shiva Archery,revshare,Andaman and Nicobar,0,4,1,100,1,100,0,0
11-09-2020,Shiva Archery,Dhani Backfill,Andaman and Nicobar,0,4,2,100,2,100,0,0
11-09-2020,Shiva Archery,Shiva Archery_Admob,Andaman and Nicobar,0,4,1,100,0,0,0,0
11-09-2020,Gionee Project,Dhani Backfill,Chandigarh,0,4,4,100,2,50,0,0
11-09-2020,(SDK X) Cricket Mazza ,Cricket Mazza Banner (AdX),Andaman and Nicobar,0,4,1,100,1,100,0,0
11-09-2020,(SDK X) Cricket Mazza ,Dream11_320x50,Andaman and Nicobar,0,4,2,100,2,100,0,0
11-09-2020,(SDK X) Cricket Mazza ,My11_320x50,Andaman and Nicobar,0,4,1,100,1,100,0,0
10-09-2020,MPL,Rooter_All apps,Andhra Pradesh,0,4,2,100,0,0,0,0
10-09-2020,MPL,Dhani Backfill,Andhra Pradesh,0,4,2,100,0,0,0,0
10-09-2020,Barcod Scanner,barcod scanner_AdX,Jammu and Kashmir,0,4,2,100,0,0,0,0
10-09-2020,Barcod Scanner,Barcod Scanner_GG_AdX,Jammu and Kashmir,0,4,1,100,0,0,0,0
10-09-2020,Barcod Scanner,Rooter_All apps,Jammu and Kashmir,0,4,1,100,0,0,0,0
10-09-2020,Wild Animal Zoo City Simulator,revshare,Sikkim,0,4,2,100,1,50,0,0
10-09-2020,Wild Animal Zoo City Simulator,Dhani Backfill,Sikkim,0,4,2,100,0,0,0,0
10-09-2020,Wild Animal Zoo City Simulator,revshare,Madhya Pradesh,0,4,1,100,1,100,0,0
10-09-2020,Wild Animal Zoo City Simulator,Rooter_All apps,Madhya Pradesh,0,4,1,100,0,0,0,0
10-09-2020,Wild Animal Zoo City Simulator,Dhani Backfill,Madhya Pradesh,0,4,2,100,2,100,0,0
10-09-2020,Wild Animal Zoo City Simulator,revshare,Bihar,0,4,2,100,2,100,1,1
10-09-2020,Wild Animal Zoo City Simulator,Dhani Backfill,Bihar,0,4,2,100,2,100,0,0
10-09-2020,Sticker Maker,Sticker Maker Admob Banner,Meghalaya,0,4,1,100,0,0,0,0
10-09-2020,Sticker Maker,Sticker Maker Admob Native,Meghalaya,0,4,3,100,3,100,0,0
10-09-2020,Lyrical Photo Status,Rooter_All apps,Gujarat,0,4,1,100,0,0,0,0
10-09-2020,Lyrical Photo Status,Banner 4 => video list screen (SDK X),Gujarat,0,4,1,100,0,0,0,0
10-09-2020,Lyrical Photo Status,Banner 2 => video detail screen (SDK X),Gujarat,0,4,1,100,0,0,0,0
10-09-2020,Lyrical Photo Status,Banner 1 => home screen (SDK X),Gujarat,0,4,1,100,0,0,0,0
10-09-2020,Motu Patlu Cricket Game,revshare,Sikkim,0,4,1,100,0,0,0,0
10-09-2020,Motu Patlu Cricket Game,Rooter_All apps,Sikkim,0,4,1,100,0,0,0,0
10-09-2020,Motu Patlu Cricket Game,Dhani Backfill,Sikkim,0,4,1,100,0,0,0,0
10-09-2020,Motu Patlu Cricket Game,Motu Patlu Cricket Game_Admob,Sikkim,0,4,1,100,0,0,0,0
10-09-2020,Motu Patlu Cricket Game,Rooter_All apps,Meghalaya,0,4,1,100,0,0,0,0
10-09-2020,Motu Patlu Cricket Game,Dhani Backfill,Meghalaya,0,4,1,100,1,100,0,0
10-09-2020,Motu Patlu Cricket Game,Motu Patlu Cricket Game_Admob,Meghalaya,0,4,2,100,0,0,0,0
10-09-2020,Motu Patlu Car Game,Motu Patlu Car Game_Admob,Mizoram,0,4,3,100,3,100,0,0
10-09-2020,Motu Patlu Car Game,Motu Patlu Car Game_Inmobi_L,Mizoram,0,4,1,100,1,100,0,0
10-09-2020,Gionee Change,non stop fun,Kerala,0,4,2,100,1,50,0,0
10-09-2020,Gionee Change,Ajusolo_Eng,Kerala,0,4,1,100,1,100,0,0
10-09-2020,Gionee Change,Ajusolo_Mal,Kerala,0,4,1,100,1,100,0,0
10-09-2020,4 Digit Code,4 Digit Code_Admob,12096464,0,4,3,100,2,66.7,1,1
10-09-2020,4 Digit Code,4 Digit Code_GG_AdX,12096464,0,4,1,100,0,0,0,0
10-09-2020,Kannada Keyboard,revshare,Karnataka,0,4,1,100,1,100,0,0
10-09-2020,Kannada Keyboard,Dhani Backfill,Karnataka,0,4,3,100,1,33.3,0,0
10-09-2020,World of cricket,revshare,Kerala,0,4,2,100,2,100,0,0
10-09-2020,World of cricket,Dhani Backfill,Kerala,0,4,2,100,2,100,0,0
10-09-2020,Real Cricket 17,Rooter_All apps,Madhya Pradesh,0,4,2,50,0,0,0,0
10-09-2020,Jesus Wallpapers,Jesus Wallpapers,Tamil Nadu,0,4,1,125,0,0,0,0
10-09-2020,Jesus Wallpapers,Jesus Wallpaper_Admob_New_Banner,Tamil Nadu,0,4,3,125,0,0,0,0
10-09-2020,NEXPLAY(SDK-X) - Mobile Live Streaming,Nexplay - Native - Admob,Haryana,0,4,3,100,0,0,0,0
10-09-2020,NEXPLAY(SDK-X) - Mobile Live Streaming,Nexplay - Banner - Admob,Haryana,0,4,1,100,1,100,0,0
10-09-2020,NEXPLAY(SDK-X) - Mobile Live Streaming,Nexplay - Native - Admob,Jharkhand,0,4,4,100,1,25,0,0
10-09-2020,NEXPLAY(SDK-X) - Mobile Live Streaming,Nexplay - Native - Admob,Uttarakhand,0,4,3,100,0,0,0,0
10-09-2020,NEXPLAY(SDK-X) - Mobile Live Streaming,Nexplay - Banner - Admob,Uttarakhand,0,4,1,100,0,0,0,0
10-09-2020,Nursing Exam,Nursing_Exam_Admob_Banner_4696,Jharkhand,0,4,4,100,2,50,0,0
10-09-2020,GK Hindi,GK Hindi_Admob,Punjab,0,4,4,100,0,0,0,0
10-09-2020,GK Hindi,GK Hindi_Admob,Jammu and Kashmir,0,4,3,100,0,0,0,0
10-09-2020,GK Hindi,Rooter_All apps,Jammu and Kashmir,0,4,1,100,0,0,0,0
10-09-2020,GK Hindi,GK Hindi_Admob,Uttarakhand,0,4,4,100,2,50,0,0
10-09-2020,Islamic World,Rooter_All apps,Tamil Nadu,0,4,2,100,2,100,0,0
10-09-2020,Islamic World,Dhani Backfill,Tamil Nadu,0,4,2,100,1,50,0,0
10-09-2020,Islamic World,revshare,Kerala,0,4,1,100,0,0,0,0
10-09-2020,Islamic World,Rooter_All apps,Kerala,0,4,1,100,1,100,0,0
10-09-2020,Islamic World,Dhani Backfill,Kerala,0,4,2,100,1,50,0,0
10-09-2020,Brain Games,Rooter_All apps,Rajasthan,0,4,3,100,1,33.3,0,0
10-09-2020,Brain Games,Dhani Backfill,Rajasthan,0,4,1,100,1,100,0,0
10-09-2020,Brain Games,Rooter_All apps,Bihar,0,4,2,100,1,50,0,0
10-09-2020,Brain Games,Dhani Backfill,Bihar,0,4,2,100,1,50,0,0
10-09-2020,Hindi English Translator,Rooter_All apps,Punjab,0,4,3,100,0,0,0,0
10-09-2020,Hindi English Translator,Dhani Backfill,Punjab,0,4,1,100,0,0,0,0
10-09-2020,Vehicle Owner Details,Vehicle Owner Details - Native,Chandigarh,0,4,3,75,1,33.3,0,0
10-09-2020,Little Singham,revshare,Gujarat,0,4,1,100,0,0,0,0
10-09-2020,Little Singham,Rooter_All apps,Gujarat,0,4,2,100,0,0,0,0
10-09-2020,Little Singham,Dhani Backfill,Gujarat,0,4,1,100,0,0,0,0
10-09-2020,Callbreak Multiplayer,Dream11_NonCore,Laccadives,0,4,1,100,1,100,0,0
10-09-2020,Callbreak Multiplayer,MY11Circle_IN_SG_1500,Laccadives,0,4,1,100,1,100,0,0
10-09-2020,Callbreak Multiplayer,IPL banner,Laccadives,0,4,1,100,1,100,0,0
10-09-2020,Callbreak Multiplayer,11wickets_CPR,Laccadives,0,4,1,100,1,100,0,0
10-09-2020,Guru Cric,Guru Cric_Admob,Punjab,0,4,3,100,0,0,0,0
10-09-2020,Guru Cric,Rooter_Cricket,Punjab,0,4,1,100,1,100,0,0
10-09-2020,World Cricket Championship  Lt,MY11Circle_IN_SG_1500,Andaman and Nicobar,0,4,1,25,1,100,0,0
10-09-2020,Ludo Super Star,revshare,Andhra Pradesh,0,4,1,100,1,100,0,0
10-09-2020,Ludo Super Star,Rooter_All apps,Andhra Pradesh,0,4,1,100,1,100,0,0
10-09-2020,Ludo Super Star,Dhani Backfill,Andhra Pradesh,0,4,1,100,1,100,0,0
10-09-2020,Ludo Super Star,ludo superstar,Andhra Pradesh,0,4,1,100,0,0,0,0
10-09-2020,Police Chase -Death Race Speed Car Shooting Racing,revshare,Puducherry,0,4,1,100,1,100,0,0
10-09-2020,Police Chase -Death Race Speed Car Shooting Racing,Dhani Backfill,Puducherry,0,4,1,100,1,100,0,0
10-09-2020,Police Chase -Death Race Speed Car Shooting Racing,Police Chase -Death Race Speed Car Shooting Racing_Admob,Puducherry,0,4,2,100,0,0,0,0
10-09-2020,Police Chase -Death Race Speed Car Shooting Racing,Rooter_All apps,Kerala,0,4,1,100,0,0,0,0
10-09-2020,Police Chase -Death Race Speed Car Shooting Racing,Police Chase -Death Race Speed Car Shooting Racing_Admob,Kerala,0,4,2,100,0,0,0,0
10-09-2020,Police Chase -Death Race Speed Car Shooting Racing,Police Chase -Death Race Speed Car Shooting Racing_Inmobi_L,Kerala,0,4,1,100,0,0,0,0
10-09-2020,Police Chase -Death Race Speed Car Shooting Racing,Rooter_All apps,Haryana,0,4,2,100,2,100,0,0
10-09-2020,Police Chase -Death Race Speed Car Shooting Racing,Police Chase -Death Race Speed Car Shooting Racing_Admob,Haryana,0,4,2,100,0,0,0,0
10-09-2020,San Andreas Crime Stories,revshare,Tamil Nadu,0,4,1,100,0,0,0,0
10-09-2020,San Andreas Crime Stories,Rooter_All apps,Tamil Nadu,0,4,2,100,0,0,0,0
10-09-2020,San Andreas Crime Stories,Dhani Backfill,Tamil Nadu,0,4,1,100,0,0,0,0
10-09-2020,San Andreas Crime Stories,revshare,Kerala,0,4,1,100,0,0,0,0
10-09-2020,San Andreas Crime Stories,Dhani Backfill,Kerala,0,4,3,100,0,0,1,1
10-09-2020,San Andreas Crime Stories,Dhani Backfill,Gujarat,0,4,2,50,0,0,0,0
10-09-2020,Bangla Panjika (বাংলা পঞ্জিকা) 2020 Calendar-1427,Bangla Panjika - Banner - Admob,Mizoram,0,4,4,100,4,100,0,0
10-09-2020,Skymet Weather,Skymet Weather_Admob,Nagaland,0,4,3,100,1,33.3,0,0
10-09-2020,Skymet Weather,Rooter_All apps,Nagaland,0,4,1,100,1,100,0,0
10-09-2020,Tips for ZOOM Cloud Meetings Video Conferences,revshare,Karnataka,0,4,2,100,2,100,0,0
10-09-2020,Tips for ZOOM Cloud Meetings Video Conferences,Dhani Backfill,Karnataka,0,4,2,100,2,100,5,1
10-09-2020,Traffic Bangalore: Check Fines,Traffic bangalore_Admob_New Banner,Mizoram,0,4,4,100,3,75,0,0
10-09-2020,Traffic Bangalore: Check Fines,Traffic bangalore_Admob_New Banner (backfill),Mizoram,0,4,4,100,0,0,0,0
10-09-2020,Traffic Bangalore: Check Fines,Traffic bangalore_Admob_New Banner,Jammu and Kashmir,0,4,4,100,2,50,0,0
10-09-2020,Traffic Bangalore: Check Fines,Traffic bangalore_Admob_New Banner (backfill),Jammu and Kashmir,0,4,4,100,2,50,0,0
10-09-2020,Traffic Bangalore: Check Fines,Traffic bangalore_Admob_New Banner,Haryana,0,4,4,100,3,75,0,0
10-09-2020,Traffic Bangalore: Check Fines,Traffic bangalore_Admob_New Banner (backfill),Haryana,0,4,4,100,1,25,0,0
10-09-2020,Odia Calendar,Odia Calendar MCM,Puducherry,0,4,4,100,3,75,1,0
10-09-2020,Zoo Craft : Blocky World Construction & Builder,revshare,Rajasthan,0,4,2,100,0,0,0,0
10-09-2020,Zoo Craft : Blocky World Construction & Builder,Dhani Backfill,Rajasthan,0,4,2,100,0,0,0,0
10-09-2020,Latest Attitude Status 2020,Latest Attitude Status 2020_Admob,Unresolved,0,4,2,100,0,0,0,0
10-09-2020,Latest Attitude Status 2020,revshare,Unresolved,0,4,2,100,1,50,0,0
10-09-2020,Power Predictor,Dream11,Bihar,0,4,4,100,4,100,1,1
10-09-2020,Tarot Cards Reading and Numerology App,4700_Tarot Card_AdMob_Banner,Andhra Pradesh,0,4,4,100,4,100,0,0
10-09-2020,PocketLeague,Dream11,Chandigarh,0,4,2,100,2,100,0,0
10-09-2020,PocketLeague,MY11Circle_IN_SG_1500,Chandigarh,0,4,1,100,1,100,0,0
10-09-2020,PocketLeague,IPL banner,Chandigarh,0,4,1,100,1,100,0,0
10-09-2020,World Cricket Battle,revshare,West Bengal,0,4,2,100,2,100,0,0
10-09-2020,World Cricket Battle,Dhani Backfill,West Bengal,0,4,2,100,2,100,0,0
10-09-2020,Spider Simulator: Amazing City,revshare,Uttar Pradesh,0,4,1,100,1,100,0,0
10-09-2020,Spider Simulator: Amazing City,Rooter_All apps,Uttar Pradesh,0,4,1,100,1,100,0,0
10-09-2020,Spider Simulator: Amazing City,Dhani Backfill,Uttar Pradesh,0,4,2,100,2,100,0,0
10-09-2020,Spider Simulator: Amazing City,Rooter_All apps,Gujarat,0,4,1,100,1,100,0,0
10-09-2020,Spider Simulator: Amazing City,Dhani Backfill,Gujarat,0,4,3,100,3,100,1,1
10-09-2020,PocketLeague Store,Dream11,Chandigarh,0,4,4,100,4,100,0,0
10-09-2020,AppBrowzer,revshare,Jammu and Kashmir,0,4,1,100,0,0,0,0
10-09-2020,AppBrowzer,Rooter_All apps,Jammu and Kashmir,0,4,2,100,1,50,0,0
10-09-2020,AppBrowzer,Dhani Backfill,Jammu and Kashmir,0,4,1,100,0,0,0,0
12-09-2020,Barcod Scanner,barcod scanner_AdX,Tamil Nadu,0,4,2,100,0,0,0,0
12-09-2020,Barcod Scanner,Barcod Scanner_GG_AdX,Tamil Nadu,0,4,1,100,0,0,0,0
